""AddressID"",""AddressLine1"",""AddressLine2"",""City"",""StateProvinceID"",""PostalCode"",""rowguid"",""ModifiedDate""
""22086"",""7305 Terry Lynn Lane"","""",""Salem"",""58"",""97301"",""{45618250-5C80-4A0B-B458-83173CF0E535}"",""2014-05-05 00:00:00""
""22400"",""8172 N. Ranchford"","""",""Salem"",""58"",""97301"",""{AAC8F714-ED49-4FE1-9AAD-D34A6767D71A}"",""2014-04-05 00:00:00""
""22498"",""4372 B Way"","""",""Salem"",""58"",""97301"",""{0A32925C-79AD-4CEA-93E0-FEADAA668E36}"",""2013-10-12 00:00:00""
""22755"",""4456 Eastgate"","""",""Salem"",""58"",""97301"",""{CDB8935F-D8CA-4CEC-A9C2-E76284560F2D}"",""2013-02-09 00:00:00""
""23038"",""2093 Frayne Ct."","""",""Salem"",""58"",""97301"",""{2A60549C-C3E7-4DC0-B926-075F00C66171}"",""2014-05-03 00:00:00""
""23092"",""677 Riveria Way"","""",""Salem"",""58"",""97301"",""{E3A39E81-7C76-4612-ADEE-3B05B2466D26}"",""2013-05-07 00:00:00""
""25833"",""3146 Rose Street"","""",""Salem"",""58"",""97301"",""{3A1E8909-361A-405B-A2EE-B24E92B3BBBF}"",""2012-09-06 00:00:00""
""25862"",""4377 Westminster Pl."","""",""Salem"",""58"",""97301"",""{633926E7-ECB0-45F5-9367-1C1E47AAF2BA}"",""2013-07-12 00:00:00""
""26252"",""5232 Black Point Pl."","""",""Salem"",""58"",""97301"",""{BE5B3F15-F408-40DF-9B14-74E75AAE2B95}"",""2013-02-09 00:00:00""
""26534"",""618 Bentley Ct."","""",""Salem"",""58"",""97301"",""{DDB6662C-EB7F-41DF-A4DC-A7FEA8D8EEB1}"",""2013-10-11 00:00:00""
""26589"",""7978 San Gabriel Dr."","""",""Salem"",""58"",""97301"",""{54C87618-67AC-4260-9E75-CCCCF3DE5DB6}"",""2013-07-07 00:00:00""
""28469"",""3623 Barquentine Court"","""",""Salem"",""58"",""97301"",""{77B9CC37-3EE0-4BB5-9D33-44F722B29A33}"",""2012-04-02 00:00:00""
""28569"",""9268 Keller Ridge"","""",""Salem"",""58"",""97301"",""{A64EFC74-ADFE-448E-B336-8F38ACD06A24}"",""2012-01-02 00:00:00""
""28670"",""7909 Yorba Linda"","""",""Salem"",""58"",""97301"",""{8C92CAA5-7E77-4143-A4D3-42BBA41A6456}"",""2013-09-07 00:00:00""
""28895"",""6441 Roberta Avenue"","""",""Salem"",""58"",""97301"",""{BCDF8A5F-C13C-4CD3-9BBC-0468C8EBDA0A}"",""2014-06-06 00:00:00""
