""AddressID"",""AddressLine1"",""AddressLine2"",""City"",""StateProvinceID"",""PostalCode"",""rowguid"",""ModifiedDate""
""22053"",""8274 Gladstone Drive"","""",""York"",""14"",""Y03 4TN"",""{7BED578A-BA3D-410A-A74E-5F9485C76C07}"",""2012-08-01 00:00:00""
""22146"",""6553 San Miguel Rd."","""",""York"",""14"",""Y024 1GF"",""{9ABA16F9-1459-4D24-B4C9-82480440C0B7}"",""2011-05-06 00:00:00""
""22289"",""6045 Nightingale Drive"","""",""York"",""14"",""Y03 4TN"",""{5B671E58-6B1B-4DD4-834D-3EF8223362C8}"",""2014-09-01 00:00:00""
""22360"",""42 Mayda Way"","""",""York"",""14"",""YO15"",""{7ABB587B-77E1-4C2A-8F03-75790E61E87A}"",""2014-01-05 00:00:00""
""22955"",""1698 10th Avenue"","""",""York"",""14"",""YO15"",""{E0D1D068-2009-4A2C-B6BB-9F6A21612DEF}"",""2013-10-02 00:00:00""
""23015"",""3443 Centennial Way"","""",""York"",""14"",""Y03 4TN"",""{623C130C-27E0-4011-9D48-A6FB6AD7FFC1}"",""2013-08-12 00:00:00""
""23113"",""1697 Charlotte Court"","""",""York"",""14"",""Y024 1GF"",""{987CA153-D12B-445F-9E78-E7C93B527268}"",""2013-07-05 00:00:00""
""26024"",""8966 Keywood Ct"","""",""York"",""14"",""Y024 1GF"",""{6E6F19C5-AD7C-438A-9B4F-60D556CF99C2}"",""2014-07-02 00:00:00""
""26221"",""5234 Shirley Dr."","""",""York"",""14"",""YO15"",""{888CB693-1211-4A4B-B445-5C1F631847E4}"",""2013-03-09 00:00:00""
""28150"",""8033 Brook Street"","""",""York"",""14"",""Y024 1GF"",""{02C23276-DF62-49E5-9492-58816C59CBBC}"",""2011-08-09 00:00:00""
""28190"",""7129 Oakmead"","""",""York"",""14"",""YO15"",""{C4D69AA8-8816-4C41-B2BB-64325E912A1D}"",""2012-07-05 00:00:00""
""28428"",""7476 Halfmoon Court"","""",""York"",""14"",""YO15"",""{8B17E821-72C5-46DA-BA12-1302885FC4C7}"",""2013-11-04 00:00:00""
""28602"",""7035 Creekridge Lane"","""",""York"",""14"",""Y03 4TN"",""{64946664-1854-4BFF-9F02-0389266CD81F}"",""2014-09-04 00:00:00""
""28931"",""3803 Frayne Lane"","""",""York"",""14"",""Y03 4TN"",""{4DB400F8-E399-4EC1-A537-D0785FD4899D}"",""2014-11-04 00:00:00""
