""AddressID"",""AddressLine1"",""AddressLine2"",""City"",""StateProvinceID"",""PostalCode"",""rowguid"",""ModifiedDate""
""22421"",""1301 Stanbridge Ct"","""",""Hobart"",""71"",""7001"",""{68D101E4-A0C2-43A4-AEEC-5BFF298DDAAA}"",""2013-06-03 00:00:00""
""22467"",""8604 Dolores Way"","""",""Hobart"",""71"",""7001"",""{5DBBF126-F539-4445-AAB2-06824456223B}"",""2013-05-09 00:00:00""
""25312"",""3252 Hamlet"","""",""Hobart"",""71"",""7001"",""{5A1E20A3-E5E3-47A2-B5AD-B9D6566D9741}"",""2011-09-12 00:00:00""
""25353"",""8679 Mt. Tamlapais Place"","""",""Hobart"",""71"",""7001"",""{C5E7EC6F-B8C7-4D62-8F1B-F23887E2234E}"",""2011-12-07 00:00:00""
""25765"",""5070 Paraiso Ct"","""",""Hobart"",""71"",""7001"",""{FC7E08F4-9A95-4024-81B0-47590577AEE9}"",""2011-08-12 00:00:00""
""26211"",""9632 S. Silver Spring"","""",""Hobart"",""71"",""7001"",""{C369591C-10DD-4EE3-B36E-00FFCB91D837}"",""2012-12-10 00:00:00""
""26273"",""89 Ancona Ct."","""",""Hobart"",""71"",""7001"",""{E291EC4B-03F1-4AE7-920C-A21571F63051}"",""2013-04-08 00:00:00""
""26383"",""5377 Pine Creek Way"","""",""Hobart"",""71"",""7001"",""{93C7A428-D240-4610-AF09-72D0A5B98B91}"",""2013-03-11 00:00:00""
""26389"",""4379 Lakeside Court"","""",""Hobart"",""71"",""7001"",""{72D24650-AF3B-4453-A63B-53E82F6A5F93}"",""2012-09-12 00:00:00""
""28290"",""8574 Hillview Drive"","""",""Hobart"",""71"",""7001"",""{820E6FCD-552A-456F-A22C-0C71C845EF4F}"",""2012-09-09 00:00:00""
""28776"",""9825 Mt. Dell Drive"","""",""Hobart"",""71"",""7001"",""{782249C3-777C-483A-AEDF-3158C0E6000A}"",""2011-07-11 00:00:00""
""28811"",""8477 Riverwood Circle"","""",""Hobart"",""71"",""7001"",""{F3EE76CD-5D12-4751-BADE-5620D8883443}"",""2012-06-03 00:00:00""
""28903"",""6046 Freya Way"","""",""Hobart"",""71"",""7001"",""{42469E0B-A435-4F3B-8B90-9B921C37397A}"",""2013-04-02 00:00:00""
