""AddressID"",""AddressLine1"",""AddressLine2"",""City"",""StateProvinceID"",""PostalCode"",""rowguid"",""ModifiedDate""
""22169"",""3752 San Ramon Valley Blvd."","""",""Burbank"",""9"",""91502"",""{D3868C9F-6C73-4F1A-B5A0-1816435E589F}"",""2013-02-11 00:00:00""
""22708"",""1720 Monument Blvd."","""",""Burbank"",""9"",""91502"",""{88B51A02-DE12-4650-B31C-8D47DC11F3F4}"",""2014-03-02 00:00:00""
""22748"",""2360 St. George Court"","""",""Burbank"",""9"",""91502"",""{A7C5CE6D-8330-4A48-BB48-0AA191AF90B1}"",""2014-06-05 00:00:00""
""25976"",""2159 Barbie Dr."","""",""Burbank"",""9"",""91502"",""{96656B63-D3A8-4AAC-8DF7-80D703278DD1}"",""2013-06-12 00:00:00""
""26096"",""288 Almaden Dr."","""",""Burbank"",""9"",""91502"",""{02D476F7-A60F-4346-B5BA-3DE1381D94C8}"",""2013-08-08 00:00:00""
""26297"",""8356 Mori Court"","""",""Burbank"",""9"",""91502"",""{73DEED9E-8A61-4FC3-AAB7-8943B98BF0B6}"",""2013-08-06 00:00:00""
""26492"",""5109 Fawn Glen Circle"","""",""Burbank"",""9"",""91502"",""{35434CC9-E3A5-434C-814A-8A9DA59F92D6}"",""2013-10-04 00:00:00""
""26530"",""3475 Deercreek Ln."","""",""Burbank"",""9"",""91502"",""{B93232DC-00D7-41CA-AD4C-ADBBD68B866B}"",""2013-08-12 00:00:00""
""26646"",""7906 Clayburn Road"","""",""Burbank"",""9"",""91502"",""{8399AFA4-A9A2-4C22-94BD-2D9E8AE236F4}"",""2013-03-11 00:00:00""
""28199"",""7970 Jewett Ave."","""",""Burbank"",""9"",""91502"",""{1B5254E3-55E7-4D5C-B65D-FEC90E0FC227}"",""2013-06-07 00:00:00""
""28586"",""1191 Boxwood Dr."","""",""Burbank"",""9"",""91502"",""{D3ACAA13-BA78-4C99-BCB0-671C7CA30278}"",""2014-01-02 00:00:00""
""29015"",""1060 Mcelroy Court"","""",""Burbank"",""9"",""91502"",""{B39C43D1-A677-4E0F-B9A6-301470C1E66D}"",""2011-07-08 00:00:00""
