""AddressID"",""AddressLine1"",""AddressLine2"",""City"",""StateProvinceID"",""PostalCode"",""rowguid"",""ModifiedDate""
""22271"",""3250 Golden Meadow Dr."","""",""Berkeley"",""9"",""94704"",""{907D37D9-65A2-4130-9BA9-010A6C751738}"",""2012-12-06 00:00:00""
""22329"",""8494 Miwok Way"","""",""Berkeley"",""9"",""94704"",""{CB210DE5-450B-4E6F-8147-B8C8E43AE7B7}"",""2013-02-12 00:00:00""
""22805"",""5022 Euclid Ave."","""",""Berkeley"",""9"",""94704"",""{577D9081-93A9-4984-BA08-96EFA68F90DB}"",""2013-06-12 00:00:00""
""22822"",""8178 Kendree St."","""",""Berkeley"",""9"",""94704"",""{9145E4E1-F5EB-4E92-93EA-069F7E9DA48C}"",""2014-10-04 00:00:00""
""23033"",""3854 Wildcat Circle"","""",""Berkeley"",""9"",""94704"",""{C7F358F7-D0DE-4BA9-80AA-F5B1ABC78C1A}"",""2013-05-08 00:00:00""
""25388"",""9204 Pelican Loop"","""",""Berkeley"",""9"",""94704"",""{96EAE714-DD8B-4EAE-A2D0-9DBCE0A01AD5}"",""2013-05-11 00:00:00""
""25926"",""5398 Shadow Falls Drive"","""",""Berkeley"",""9"",""94704"",""{2633DDEC-3E12-4341-84C9-67ABACA06BF6}"",""2013-12-08 00:00:00""
""25965"",""1144 Paraiso Ct."","""",""Berkeley"",""9"",""94704"",""{D2334AD4-C614-4FA9-901E-EB559D2CCEE2}"",""2013-12-09 00:00:00""
""26230"",""2497 Hazel Drive"","""",""Berkeley"",""9"",""94704"",""{2C19DD6C-CC73-45FD-9B01-C3389AFB54AE}"",""2014-08-03 00:00:00""
""26580"",""4250 Park Tree Ct"","""",""Berkeley"",""9"",""94704"",""{BAA2AEFC-5731-48F3-82EB-CBEE8CF54DEB}"",""2013-12-08 00:00:00""
""26609"",""2152 Roan Lane"","""",""Berkeley"",""9"",""94704"",""{8BBC80CC-42FE-4542-8BC0-7BAE9AE08F62}"",""2013-08-10 00:00:00""
""26614"",""9761 Fox Way"","""",""Berkeley"",""9"",""94704"",""{83AEFAF9-34BF-4D0D-87B1-326A208DCBFB}"",""2014-06-02 00:00:00""
""28542"",""2086 Rotherham Dr."","""",""Berkeley"",""9"",""94704"",""{D17519CF-B7EB-4727-9995-491FAD673C09}"",""2014-05-01 00:00:00""
""28912"",""679 Pepperidge Way"","""",""Berkeley"",""9"",""94704"",""{FE9C9A4B-10F9-440C-A7BB-96CFEBE1F5AC}"",""2013-01-06 00:00:00""
""28962"",""4691 Frisbie Court"","""",""Berkeley"",""9"",""94704"",""{4BDCB989-9FC6-4EF1-99AC-CA9731CB7FA6}"",""2014-09-05 00:00:00""
