""AddressID"",""AddressLine1"",""AddressLine2"",""City"",""StateProvinceID"",""PostalCode"",""rowguid"",""ModifiedDate""
""22292"",""1715 Leed Court West"","""",""Sydney"",""50"",""1002"",""{F47D5B1A-5A41-4542-B6E4-72D106A7FC31}"",""2013-05-12 00:00:00""
""22861"",""4002 Willow Pass Dr."","""",""Sydney"",""50"",""1002"",""{271AF6E1-645C-4BA0-AC5D-DDC0101D99F9}"",""2013-12-03 00:00:00""
""25676"",""2427 Arnold Dr"","""",""Sydney"",""50"",""1002"",""{2AB803F1-057E-4B82-9007-87AF9D718D1A}"",""2014-07-04 00:00:00""
""26040"",""9072 Roland Drive"","""",""Sydney"",""50"",""1002"",""{28226E8B-A991-4E39-BF86-08DB1F27EDD5}"",""2013-02-08 00:00:00""
""26687"",""8961 Abbey Court"","""",""Sydney"",""50"",""1002"",""{9C7AC376-A99D-407F-A049-374EF44C4A25}"",""2013-11-08 00:00:00""
""26702"",""1825 Corte Del Prado"","""",""Sydney"",""50"",""1002"",""{0ECC7EF4-C3DF-4A26-BC51-F3E0470FF933}"",""2011-03-07 00:00:00""
""28167"",""3237 Orchid Ct"","""",""Sydney"",""50"",""1002"",""{31C819CB-2C3B-412C-A7D5-8D59ABBB59A5}"",""2013-08-09 00:00:00""
""28239"",""6696 Adria Drive"","""",""Sydney"",""50"",""1002"",""{1FFF9841-2D4D-4F49-823D-51174C0CB8C7}"",""2013-11-08 00:00:00""
""28253"",""4498 Dennis Circle"","""",""Sydney"",""50"",""1002"",""{A0D07D72-5D0E-4696-86A2-7C787E168CB2}"",""2012-08-11 00:00:00""
""28361"",""2348 Polaris Dr."","""",""Sydney"",""50"",""1002"",""{9CAC4598-07AD-4549-90BB-0CEBE746070B}"",""2013-06-08 00:00:00""
""28531"",""4117 Mitchell Canyon Court"","""",""Sydney"",""50"",""1002"",""{21A8DACA-5D56-412E-BF3E-16F734BCB892}"",""2013-10-04 00:00:00""
""28621"",""252 Hemlock Drive"","""",""Sydney"",""50"",""1002"",""{0DEE18D2-7FC5-42EB-82FA-012BB67D3B43}"",""2013-04-01 00:00:00""
