""AddressID"",""AddressLine1"",""AddressLine2"",""City"",""StateProvinceID"",""PostalCode"",""rowguid"",""ModifiedDate""
""22402"",""6596 Chestnut"","""",""Bendigo"",""77"",""3550"",""{80C6BBCD-E132-4F73-9828-CFC8625A4B1B}"",""2013-12-09 00:00:00""
""22513"",""5514 Cape Cod Way"","""",""Bendigo"",""77"",""3550"",""{A6431D29-DC9E-4ADD-A5DC-2FAB8BFD0157}"",""2014-11-04 00:00:00""
""22829"",""2668 Trailview Circle"","""",""Bendigo"",""77"",""3550"",""{6B9F4EDA-DDB8-4BCE-A294-42D0E0CABA71}"",""2012-05-10 00:00:00""
""25572"",""3511 B Eagle Peak Rd."","""",""Bendigo"",""77"",""3550"",""{687BEB60-75A9-45C5-AF13-B5983EC63D07}"",""2011-06-06 00:00:00""
""25711"",""8390 E. 32nd Street"","""",""Bendigo"",""77"",""3550"",""{3E0B48AF-9864-4707-B1CB-F960354EEC44}"",""2012-03-02 00:00:00""
""26008"",""3400 Krueger Drive"","""",""Bendigo"",""77"",""3550"",""{3511068D-5987-491D-B013-DD063B563B9F}"",""2014-07-03 00:00:00""
""26119"",""4912 Roundhouse Place"","""",""Bendigo"",""77"",""3550"",""{7B4E9156-36FB-48EB-A66C-6E40763C4818}"",""2014-02-04 00:00:00""
""28179"",""1277 Argenta Dr."","""",""Bendigo"",""77"",""3550"",""{4E663ACB-0B5F-4E2C-99DB-8A1262C35E4D}"",""2013-08-08 00:00:00""
""28546"",""7219 Canyon Way"","""",""Bendigo"",""77"",""3550"",""{F0FBF497-99D3-44F4-9095-E6C4FC44CB2F}"",""2013-09-10 00:00:00""
""28779"",""6576 Lime Ridge Dr."","""",""Bendigo"",""77"",""3550"",""{1AB95FEA-D327-457C-B88A-23F6CE624D04}"",""2014-10-03 00:00:00""
