""AddressID"",""AddressLine1"",""AddressLine2"",""City"",""StateProvinceID"",""PostalCode"",""rowguid"",""ModifiedDate""
""22105"",""1899 Hooftrail Way"","""",""Burlingame"",""9"",""94010"",""{5867F7A8-4752-4D5A-84B8-F706341A3467}"",""2014-09-05 00:00:00""
""22142"",""7745 Relis Valley Road"","""",""Burlingame"",""9"",""94010"",""{22F88365-B92F-41B1-8E4A-9FF5ACA8D4B9}"",""2013-11-11 00:00:00""
""22255"",""3396 El Dorado Way"","""",""Burlingame"",""9"",""94010"",""{C40ACD95-DB8C-4918-B596-BB88AF9E1257}"",""2014-07-05 00:00:00""
""22357"",""3173 Darlene Drive"","""",""Burlingame"",""9"",""94010"",""{E0379AB2-EDEA-4D73-B0D0-615B8485AFDB}"",""2014-01-04 00:00:00""
""22673"",""3861 Las Lomas Way"","""",""Burlingame"",""9"",""94010"",""{378E1CB3-6395-4759-9300-23C43CA330A7}"",""2014-08-04 00:00:00""
""22675"",""4324 Freedom Ct."","""",""Burlingame"",""9"",""94010"",""{C7750205-4A47-4D5E-B123-18D9EF875998}"",""2014-03-01 00:00:00""
""22916"",""4525 El Pueblo Pl."","""",""Burlingame"",""9"",""94010"",""{72DC10C5-0B6A-4F12-B68C-05464833C452}"",""2014-10-03 00:00:00""
""23096"",""8794 Gumwood"","""",""Burlingame"",""9"",""94010"",""{5141A974-273C-44DF-BF94-D4D5DE0D7341}"",""2013-11-10 00:00:00""
""25784"",""9556 Lyman Rd."","""",""Burlingame"",""9"",""94010"",""{A3CFADC5-9A02-408E-A537-A0D796480644}"",""2013-09-12 00:00:00""
""25842"",""7259 Brock Lane"","""",""Burlingame"",""9"",""94010"",""{362777A5-EEA6-40AB-BAD4-D50741A21F51}"",""2011-05-10 00:00:00""
""26626"",""3682 Diablo View Road"","""",""Burlingame"",""9"",""94010"",""{964D1124-3627-43F4-A81E-F2B59B43214C}"",""2014-02-04 00:00:00""
""26720"",""6232 Gumwood"","""",""Burlingame"",""9"",""94010"",""{25812B55-A479-43B5-99E5-E08C46AD4528}"",""2014-01-01 00:00:00""
""28507"",""5245 Fraga Court"","""",""Burlingame"",""9"",""94010"",""{5D2B631B-45DC-4404-AFAC-67C850CF8B26}"",""2013-03-10 00:00:00""
""28571"",""2914 St. George Dr."","""",""Burlingame"",""9"",""94010"",""{399C2385-CECD-4059-9657-5DCAFB8D0BA2}"",""2014-01-04 00:00:00""
""28652"",""2098 Chilpancingo Pkwy."","""",""Burlingame"",""9"",""94010"",""{513D8294-3F17-4326-9719-943B837FACE8}"",""2014-12-03 00:00:00""
""28713"",""727 Pheasant Ct."","""",""Burlingame"",""9"",""94010"",""{BB002C28-4B05-4245-97C5-E1720D7F5110}"",""2014-07-01 00:00:00""
""28859"",""7296 Seawind Dr."","""",""Burlingame"",""9"",""94010"",""{9E935BF1-0070-404B-8522-561859E49E01}"",""2013-09-10 00:00:00""
