""AddressID"",""AddressLine1"",""AddressLine2"",""City"",""StateProvinceID"",""PostalCode"",""rowguid"",""ModifiedDate""
""22128"",""8454 Monti Circle"","""",""Chula Vista"",""9"",""91910"",""{A52BEAB0-6673-40C8-A15D-EBB25AA5545C}"",""2013-04-08 00:00:00""
""22221"",""9788 Trinity Ave"","""",""Chula Vista"",""9"",""91910"",""{F13E7662-59BD-4FF2-BCBF-3AFA72EDF007}"",""2013-01-11 00:00:00""
""22508"",""9632 S. Silver Spring"","""",""Chula Vista"",""9"",""91910"",""{F32997C2-B496-48D7-B0D2-D1011E248E31}"",""2014-06-04 00:00:00""
""22658"",""3560 River Rock Lane"","""",""Chula Vista"",""9"",""91910"",""{5E462FC5-7AB6-4925-83CE-8B025CCC3EC8}"",""2012-12-02 00:00:00""
""22984"",""9007 S Royal Links Circle"","""",""Chula Vista"",""9"",""91910"",""{D50F5C50-81C6-4F22-8CAC-BB4D7F966098}"",""2013-09-07 00:00:00""
""23068"",""8500 Byers Rd."","""",""Chula Vista"",""9"",""91910"",""{3FFE76FE-9C22-4305-8A05-3ACF5735C10B}"",""2014-11-01 00:00:00""
""25335"",""3974 Central Ave."","""",""Chula Vista"",""9"",""91910"",""{C271E9C1-0601-4368-9C9E-558C1C5BB587}"",""2012-10-02 00:00:00""
""25397"",""6615 Cambelback Place"","""",""Chula Vista"",""9"",""91910"",""{5C88AFF8-8F9F-4896-B2A6-08CF97E8342D}"",""2013-11-08 00:00:00""
""25455"",""2030 Lighthouse Way"","""",""Chula Vista"",""9"",""91910"",""{186A394E-A596-419D-BF35-7D854B123C07}"",""2014-05-02 00:00:00""
""25608"",""5126 La Corte Bonita"","""",""Chula Vista"",""9"",""91910"",""{8E8BAC3B-42C4-4855-824C-892305E3FBBD}"",""2014-11-02 00:00:00""
""26086"",""3861 Las Lomas Way"","""",""Chula Vista"",""9"",""91910"",""{7D2C437B-833B-4AAE-8E54-FB3BDE4E1949}"",""2014-12-06 00:00:00""
""26190"",""2063 Trafalgar Circle"","""",""Chula Vista"",""9"",""91910"",""{FDED5CA5-81D2-4DD5-A4EF-2CD953BAA03D}"",""2013-03-12 00:00:00""
""26267"",""5446 Via Estrella"","""",""Chula Vista"",""9"",""91910"",""{164CCB4A-F1D8-4818-9CC8-19733FA6114B}"",""2014-11-04 00:00:00""
""26593"",""4632 Pleasant Hill Rd"","""",""Chula Vista"",""9"",""91910"",""{7ABD47B1-824E-4725-B805-24E2013D6A55}"",""2014-11-01 00:00:00""
""26649"",""5973 Willow Pass Road"","""",""Chula Vista"",""9"",""91910"",""{9A274530-CE0D-42B0-B193-00387AEA33B8}"",""2014-05-02 00:00:00""
""28284"",""7723 Firestone Drive"","""",""Chula Vista"",""9"",""91910"",""{73F1FCFA-37F6-4907-ACED-E8B2C686FBE3}"",""2013-07-08 00:00:00""
""28800"",""6199 Mcelroy"","""",""Chula Vista"",""9"",""91910"",""{55B35D0E-0D36-42F8-8FCD-850CBD33E985}"",""2013-11-08 00:00:00""
