""AddressID"",""AddressLine1"",""AddressLine2"",""City"",""StateProvinceID"",""PostalCode"",""rowguid"",""ModifiedDate""
""23008"",""24 San Vincente Drive"","""",""Brisbane"",""64"",""4000"",""{32F8AE61-6589-482F-B717-E41546B9C99B}"",""2011-07-11 00:00:00""
""23111"",""6088 Clark Creek Rd"","""",""Brisbane"",""64"",""4000"",""{1364FD5C-BA31-49FC-97D1-B9772281D5A6}"",""2013-10-01 00:00:00""
""25488"",""1362 Geary Road"","""",""Brisbane"",""64"",""4000"",""{27D4BAF8-1300-4B8A-B4F7-125386D282B3}"",""2014-08-01 00:00:00""
""26163"",""9318 Hawkridge Terrace"","""",""Brisbane"",""64"",""4000"",""{C9EC2A57-D84D-4A54-840D-6D90ADBE0A66}"",""2013-06-01 00:00:00""
""26569"",""1867 Sahara Drive"","""",""Brisbane"",""64"",""4000"",""{554E022C-2C1F-41F2-8EFC-2202D2BECA2C}"",""2012-11-03 00:00:00""
""28242"",""9324 Youngsdale Drive"","""",""Brisbane"",""64"",""4000"",""{60FCB938-53F3-4F83-9E60-6FA7C46C39BE}"",""2012-03-06 00:00:00""
""28286"",""1960 Via Catanzaro"","""",""Brisbane"",""64"",""4000"",""{B3A66B0C-8190-44D9-ABC6-FBB9207D16A8}"",""2012-05-09 00:00:00""
""28901"",""7270 Pepperidge Way"","""",""Brisbane"",""64"",""4000"",""{11B7860D-DA38-460B-B0BE-FF076DE698B4}"",""2012-11-07 00:00:00""
""29008"",""4308 Sand Pointe Lane"","""",""Brisbane"",""64"",""4000"",""{8DBC5237-FA58-4B26-9D42-7F8B4173DDA7}"",""2013-08-11 00:00:00""
""29046"",""2061 Hillsborough Dr"","""",""Brisbane"",""64"",""4000"",""{70E61258-DC58-49C2-8D30-50019F736AA5}"",""2014-10-02 00:00:00""
