""AddressID"",""AddressLine1"",""AddressLine2"",""City"",""StateProvinceID"",""PostalCode"",""rowguid"",""ModifiedDate""
""23103"",""Berliner Platz 499"","""",""Berlin"",""70"",""12311"",""{7608630E-C5F2-46A5-A503-0E04EA41E353}"",""2014-05-06 00:00:00""
""25344"",""Am Grossen Dern 123"","""",""Berlin"",""20"",""12311"",""{380C5C8C-0203-42CD-86B2-97D3F8BA52A8}"",""2013-05-01 00:00:00""
""25624"",""Am Karlshof 68"","""",""Berlin"",""70"",""12171"",""{0F5C903E-E089-4DD1-83E8-C2750E5E6E81}"",""2014-09-01 00:00:00""
""25770"",""Auf dem Ufer 764"","""",""Berlin"",""19"",""12171"",""{B14EFAC3-A0FD-4169-BE53-745D1C6D0F74}"",""2013-08-07 00:00:00""
""25797"",""Postfach 98 01 09"","""",""Berlin"",""20"",""12311"",""{432FE1D2-C1FA-43BE-B44A-33AC4484DD21}"",""2014-02-06 00:00:00""
""26501"",""Conesweg 807"","""",""Berlin"",""19"",""13441"",""{D1DCC81C-88A9-43E9-9622-642E432EF2E8}"",""2014-04-06 00:00:00""
""28156"",""Holzstr 3373"","""",""Berlin"",""20"",""12311"",""{59E21504-35FF-45B3-824C-1F7DBF402021}"",""2013-09-07 00:00:00""
""28319"",""Hüttenstr 95"","""",""Berlin"",""53"",""10501"",""{4A5B3E51-5FA7-4D04-82D9-E5D2D0E31C08}"",""2013-08-08 00:00:00""
""28480"",""Pflugstr 1585"",""Leiter der Abteilung"",""Berlin"",""53"",""10501"",""{27413933-36E3-4195-8343-EBF23CCA2297}"",""2013-03-10 00:00:00""
""28640"",""Postfach 8 77 8"","""",""Berlin"",""70"",""12171"",""{AC565256-F4C8-4DB0-B36A-10D7DC5335ED}"",""2013-11-11 00:00:00""
""28896"",""Rehstr 7777"","""",""Berlin"",""19"",""13441"",""{F12520B0-2016-4EFD-9418-0F31602897F1}"",""2012-12-11 00:00:00""
