""AddressID"",""AddressLine1"",""AddressLine2"",""City"",""StateProvinceID"",""PostalCode"",""rowguid"",""ModifiedDate""
""22328"",""616 Willow Court"","""",""Springwood"",""50"",""2777"",""{12B8B1F9-F47C-4C37-8E0A-51844256816B}"",""2013-09-03 00:00:00""
""22491"",""2526 Sharon Dr."","""",""Springwood"",""50"",""2777"",""{BDF4FA32-FC66-46C1-AE0F-976089C7D40A}"",""2012-08-08 00:00:00""
""22661"",""9270 Lakewood Court"","""",""Springwood"",""50"",""2777"",""{B0A90444-C323-40F8-A2D3-DFB9E0BB39BB}"",""2012-08-04 00:00:00""
""25366"",""9488 St. Francis Dr."","""",""Springwood"",""50"",""2777"",""{06FB50B2-3EC0-4295-9A18-12027450BF39}"",""2013-08-07 00:00:00""
""25799"",""8108 Goen Road"","""",""Springwood"",""50"",""2777"",""{B772BC87-2543-45AF-B1AF-08E2BC22C796}"",""2013-11-08 00:00:00""
""26156"",""104 Hilltop Dr."","""",""Springwood"",""50"",""2777"",""{3EC0D7CF-47B5-44AB-BC70-2DDDE0310B5C}"",""2012-08-11 00:00:00""
""26266"",""2096 Estudillo Street"","""",""Springwood"",""50"",""2777"",""{D7B200DC-D44D-4909-8931-AFEC0B9F554F}"",""2011-07-10 00:00:00""
""26765"",""6790 Falcon Dr."","""",""Springwood"",""50"",""2777"",""{A6761EEE-629A-45A6-B191-26A5FAEB2AD9}"",""2014-12-02 00:00:00""
""28517"",""6733 North Star Dr"","""",""Springwood"",""50"",""2777"",""{0DD7AF80-544F-4F87-8CD8-695CB5383B56}"",""2014-04-01 00:00:00""
""28791"",""671 Deerwood Court"","""",""Springwood"",""50"",""2777"",""{D07983FE-4339-4F88-AC7D-8DBB2A1D91C0}"",""2013-02-10 00:00:00""
