""AddressID"",""AddressLine1"",""AddressLine2"",""City"",""StateProvinceID"",""PostalCode"",""rowguid"",""ModifiedDate""
""22123"",""4209 San Carlos Ave."","""",""Warrnambool"",""77"",""3280"",""{C86E89BC-AB3E-4606-A99A-AC114BA3B705}"",""2013-09-05 00:00:00""
""22275"",""719 William Way"","""",""Warrnambool"",""77"",""3280"",""{911E8974-E97C-427F-AA78-E5A6A615EA82}"",""2011-04-09 00:00:00""
""22403"",""5376 Catanzaro Way"","""",""Warrnambool"",""77"",""3280"",""{B52E694C-D016-412C-A17A-18844431D0A5}"",""2013-02-09 00:00:00""
""26480"",""9746 Hillsborough Ct"","""",""Warrnambool"",""77"",""3280"",""{E0E7337B-B7AD-46D5-BCA7-5AB9D387D8B9}"",""2011-02-09 00:00:00""
""26645"",""790 Northstar Drive"","""",""Warrnambool"",""77"",""3280"",""{AA992D66-B97F-458B-AC48-BF074071CD51}"",""2012-04-06 00:00:00""
""28248"",""1426 Waterfall Way"","""",""Warrnambool"",""77"",""3280"",""{48207922-FCDB-4D9F-AFFA-8CE735CC4A80}"",""2012-04-02 00:00:00""
""28399"",""330 Jamie Way"","""",""Warrnambool"",""77"",""3280"",""{BA639439-5D03-4869-969B-EE89CD2FBA76}"",""2013-05-02 00:00:00""
""28566"",""7482 Melody"","""",""Warrnambool"",""77"",""3280"",""{CAF76FD3-753F-4E56-B52E-2E75BF09D6F2}"",""2012-07-01 00:00:00""
""28853"",""6409 Buckthorn Court"","""",""Warrnambool"",""77"",""3280"",""{93AB090C-8C8E-42DD-BED8-FE301107AB10}"",""2012-03-09 00:00:00""
""28902"",""9529 Oonegal Court"","""",""Warrnambool"",""77"",""3280"",""{421F2082-5FE3-4CD8-AC24-C7F594BD7C42}"",""2012-04-09 00:00:00""
