""AddressID"",""AddressLine1"",""AddressLine2"",""City"",""StateProvinceID"",""PostalCode"",""rowguid"",""ModifiedDate""
""22165"",""9845 Oxford Place"","""",""Beverly Hills"",""9"",""90210"",""{552043D7-7895-4F8A-8175-3A0C105843B2}"",""2013-12-11 00:00:00""
""23020"",""9613 Camino Royale"","""",""Beverly Hills"",""9"",""90210"",""{8C3FF599-1923-4F04-A1E8-5CF413711BD5}"",""2014-12-01 00:00:00""
""25395"",""5627 Imperial Dr."","""",""Beverly Hills"",""9"",""90210"",""{D9B8ABB4-5550-40F1-B1AE-CCE5756DA683}"",""2011-07-09 00:00:00""
""25651"",""5672 San Jose Ave."","""",""Beverly Hills"",""9"",""90210"",""{DB032351-EEE2-43FA-B8E4-12BC5232C830}"",""2013-10-12 00:00:00""
""25921"",""3862 Citrus Avenue"","""",""Beverly Hills"",""9"",""90210"",""{67D5BE91-5143-4B17-8BCE-84D88B8C44C6}"",""2012-10-01 00:00:00""
""26113"",""9334 Carpetta Circle"","""",""Beverly Hills"",""9"",""90210"",""{FE61D74C-2EEC-4BB1-946D-E06A641957C8}"",""2013-09-12 00:00:00""
""26302"",""9421 Thissen Court"","""",""Beverly Hills"",""9"",""90210"",""{B344F819-2325-4215-A562-4A7FCBE51911}"",""2014-07-02 00:00:00""
""26317"",""233 Heights Ave."","""",""Beverly Hills"",""9"",""90210"",""{57D50ABE-19C3-41D5-A7B3-C9138463B912}"",""2014-06-04 00:00:00""
""26655"",""5586 Pacheco"","""",""Beverly Hills"",""9"",""90210"",""{FBB68D9F-D095-4B9A-BF56-3C5B63487A66}"",""2014-12-04 00:00:00""
""26661"",""7861 Yosemite Dr."","""",""Beverly Hills"",""9"",""90210"",""{ED8A66AE-6B70-4C2A-9E28-74619E6409E4}"",""2014-11-01 00:00:00""
""28608"",""8237 Gibrix Dr."","""",""Beverly Hills"",""9"",""90210"",""{3F154A0F-4BF1-4EFB-88B8-F67BD7C3F116}"",""2014-11-05 00:00:00""
""28768"",""7262 Pepperidge Way"","""",""Beverly Hills"",""9"",""90210"",""{6310A21B-BCDB-4F7E-972D-E3F2111AF2A5}"",""2014-03-02 00:00:00""
""28988"",""7040 Isabel Dr."","""",""Beverly Hills"",""9"",""90210"",""{0DDCAF60-6E39-4026-820E-3907888EB2F7}"",""2014-04-01 00:00:00""
""29007"",""4824 Discovery Bay"","""",""Beverly Hills"",""9"",""90210"",""{8637680C-5881-4FDA-A844-0AFD71C9A0C0}"",""2014-07-02 00:00:00""
""29023"",""4370 Trafalgar Circle"","""",""Beverly Hills"",""9"",""90210"",""{C83FFF48-17BA-4A9C-A4F7-AB850C5989C3}"",""2014-08-05 00:00:00""
