""AddressID"",""AddressLine1"",""AddressLine2"",""City"",""StateProvinceID"",""PostalCode"",""rowguid"",""ModifiedDate""
""22093"",""7535 Roanoke Drive"","""",""St. Leonards"",""50"",""2065"",""{3D613644-0E3B-490D-9763-5D4BAB517AD1}"",""2013-09-07 00:00:00""
""22352"",""9873 Willow Avenue"","""",""St. Leonards"",""50"",""2065"",""{36FACA90-80E7-4026-9CF9-8EC10638C579}"",""2013-06-01 00:00:00""
""22359"",""4816 Condor Dr"","""",""St. Leonards"",""50"",""2065"",""{3DA28FF0-01A4-4F1B-A0DB-21854B248AEF}"",""2013-05-07 00:00:00""
""22571"",""5689 Almondtree Circle"","""",""St. Leonards"",""50"",""2065"",""{64FF6D8F-F278-47BF-B801-577F37DE571A}"",""2013-04-02 00:00:00""
""22834"",""7036 Las Quebrados Ln."","""",""St. Leonards"",""50"",""2065"",""{C44B05C8-88FE-47CD-8644-668C58D55CBD}"",""2013-12-02 00:00:00""
""23114"",""9435 Vine Hill Way"","""",""St. Leonards"",""50"",""2065"",""{C769FF0A-F3F5-4C13-AF16-22E438967158}"",""2013-09-10 00:00:00""
""25481"",""7760 Woodbury Pl."","""",""St. Leonards"",""50"",""2065"",""{1D203DAB-EBDB-42B5-966F-47712637B302}"",""2013-11-08 00:00:00""
""25575"",""2702 North Ridge Dr."","""",""St. Leonards"",""50"",""2065"",""{23DC1746-F2BB-4821-AAA4-24030273BBA1}"",""2013-06-10 00:00:00""
""25594"",""2087 Plaza Del Rio"","""",""St. Leonards"",""50"",""2065"",""{86759D29-D2AB-4F9E-84B1-9C598349A43D}"",""2012-07-11 00:00:00""
""26077"",""1454 Colton Ln"","""",""St. Leonards"",""50"",""2065"",""{9233A6FB-2998-4DE5-AA3A-0EF6B36427A8}"",""2011-07-12 00:00:00""
""28673"",""2606 Lacanda"","""",""St. Leonards"",""50"",""2065"",""{CF1B93BA-C6AE-4FAB-B459-AC715349627B}"",""2014-02-02 00:00:00""
""28691"",""3630 Second Avenue"","""",""St. Leonards"",""50"",""2065"",""{BBE5CBB4-90A6-4C18-985C-73528D8898E3}"",""2013-07-05 00:00:00""
